"District","Income Streams","Cohort","Year","Status","Values"
"Rukungiri","Season1 Value","2019","Year 4","Control",173.106264
"Rukungiri","Season2 Value","2019","Year 4","RTV",229.46
"Rukungiri","Season2 Value","2019","Year 4","Control",95.105384
"Rukungiri","Perennial Value","2019","Year 4","RTV",396.39
"Rukungiri","Perennial Value","2019","Year 4","Control",170.935802
"Rukungiri","Annual Agric Value","2019","Year 4","RTV",917.08
"Rukungiri","Annual Agric Value","2019","Year 4","Control",439.14745
"Rukungiri","Livestock Income","2019","Year 4","RTV",37.31
"Rukungiri","Livestock Income","2019","Year 4","Control",28.03561
"Rukungiri","Livestock Income/ Production","2019","Year 4","RTV",43.78
"Rukungiri","Livestock Income/ Production","2019","Year 4","Control",30.466624
"Rukungiri","Livestock Value","2019","Year 4","RTV",507.54
"Rukungiri","Livestock Value","2019","Year 4","Control",241.17259
"Rukungiri","PPI","2019","Year 4","RTV",19.26
"Rukungiri","PPI","2019","Year 4","Control",27.645144
"Kanungu","Salaried Employment","2020","Year 4","RTV",83.870589
"Kanungu","Salaried Employment","2020","Year 4","Control",25.27
"Kanungu","Self-Income / Business","2020","Year 4","RTV",93.853583
"Kanungu","Self-Income / Business","2020","Year 4","Control",52.54
"Kanungu","Casual Labour Income","2020","Year 4","RTV",83.902027
"Kanungu","Casual Labour Income","2020","Year 4","Control",108.19
"Kanungu","Remit and Gifts Income","2020","Year 4","RTV",35.257249
"Kanungu","Remit and Gifts Income","2020","Year 4","Control",29.05
"Kanungu","Rent Income","2020","Year 4","RTV",9.497
"Kanungu","Rent Income","2020","Year 4","Control",3.63
"Kanungu","Perennial Crop Income","2020","Year 4","RTV",275.952679
"Kanungu","Perennial Crop Income","2020","Year 4","Control",95.52
"Kanungu","Seasonal Crop Income","2020","Year 4","RTV",247.976082
"Kanungu","Seasonal Crop Income","2020","Year 4","Control",93.47
"Kanungu","Season1 Value","2020","Year 4","RTV",314.946181
"Kanungu","Season1 Value","2020","Year 4","Control",189.35
"Kanungu","Season2 Value","2020","Year 4","RTV",251.171091
"Kanungu","Season2 Value","2020","Year 4","Control",105.45
"Kanungu","Perennial Value","2020","Year 4","RTV",396.943295
"Kanungu","Perennial Value","2020","Year 4","Control",183.72
"Kanungu","Annual Agric Value","2020","Year 4","RTV",963.060566
"Kanungu","Annual Agric Value","2020","Year 4","Control",478.51
"Kanungu","Livestock Income","2020","Year 4","RTV",37.184803
"Kanungu","Livestock Income","2020","Year 4","Control",13.81
"Kanungu","Livestock Income/ Production","2020","Year 4","RTV",49.267292
"Kanungu","Livestock Income/ Production","2020","Year 4","Control",15.74
"Kanungu","Livestock Value","2020","Year 4","RTV",255.59802
"Kanungu","Livestock Value","2020","Year 4","Control",236.56
"Kanungu","PPI","2020","Year 4","RTV",18.78316
"Kanungu","PPI","2020","Year 4","Control",26.68
"Rukungiri","Salaried Employment","2020","Year 4","RTV",53.770554
"Rukungiri","Salaried Employment","2020","Year 4","Control",25.27
"Rukungiri","Self-Income / Business","2020","Year 4","RTV",72.995233
"Rukungiri","Self-Income / Business","2020","Year 4","Control",52.54
"Rukungiri","Casual Labour Income","2020","Year 4","RTV",78.280098
"Rukungiri","Casual Labour Income","2020","Year 4","Control",108.19
"Rukungiri","Remit and Gifts Income","2020","Year 4","RTV",49.95653
"Rukungiri","Remit and Gifts Income","2020","Year 4","Control",29.05
"Rukungiri","Rent Income","2020","Year 4","RTV",11.016611
"Rukungiri","Rent Income","2020","Year 4","Control",3.63
"Rukungiri","Perennial Crop Income","2020","Year 4","RTV",270.115878
"Rukungiri","Perennial Crop Income","2020","Year 4","Control",95.52
"Rukungiri","Seasonal Crop Income","2020","Year 4","RTV",283.833386
"Rukungiri","Seasonal Crop Income","2020","Year 4","Control",93.47
"Rukungiri","Season1 Value","2020","Year 4","RTV",301.168998
"Rukungiri","Season1 Value","2020","Year 4","Control",189.35
"Rukungiri","Season2 Value","2020","Year 4","RTV",275.068019
"Rukungiri","Season2 Value","2020","Year 4","Control",105.45
"Rukungiri","Perennial Value","2020","Year 4","RTV",416.027216
"Rukungiri","Perennial Value","2020","Year 4","Control",183.72
"Rukungiri","Annual Agric Value","2020","Year 4","RTV",992.264233
"Rukungiri","Annual Agric Value","2020","Year 4","Control",478.51
"Rukungiri","Livestock Income","2020","Year 4","RTV",32.595267
"Rukungiri","Livestock Income","2020","Year 4","Control",13.81
"Rukungiri","Livestock Income/ Production","2020","Year 4","RTV",51.978832
"Rukungiri","Livestock Income/ Production","2020","Year 4","Control",15.74
"Rukungiri","Livestock Value","2020","Year 4","RTV",224.403494
"Rukungiri","Livestock Value","2020","Year 4","Control",236.56
"Rukungiri","PPI","2020","Year 4","RTV",17.413831
"Rukungiri","PPI","2020","Year 4","Control",26.68
"Mitooma","Salaried Employment","2020","Year 4","RTV",57.124324
"Mitooma","Salaried Employment","2020","Year 4","Control",41.49482009
"Mitooma","Self-Income / Business","2020","Year 4","RTV",100.042523
"Mitooma","Self-Income / Business","2020","Year 4","Control",66.48550606
"Mitooma","Casual Labour Income","2020","Year 4","RTV",62.480721
"Mitooma","Casual Labour Income","2020","Year 4","Control",103.28703552
"Mitooma","Remit and Gifts Income","2020","Year 4","RTV",24.225946
"Mitooma","Remit and Gifts Income","2020","Year 4","Control",35.20441256
"Mitooma","Rent Income","2020","Year 4","RTV",6.095856
"Mitooma","Rent Income","2020","Year 4","Control",4.66028302
"Mitooma","Perennial Crop Income","2020","Year 4","RTV",336.042018
"Mitooma","Perennial Crop Income","2020","Year 4","Control",86.6151835
"Mitooma","Seasonal Crop Income","2020","Year 4","RTV",95.547135
"Mitooma","Seasonal Crop Income","2020","Year 4","Control",40.89228406
"Mitooma","Season1 Value","2020","Year 4","RTV",264.459099
"Mitooma","Season1 Value","2020","Year 4","Control",95.4352103
"Mitooma","Season2 Value","2020","Year 4","RTV",258.864036
"Mitooma","Season2 Value","2020","Year 4","Control",76.72566914
"Mitooma","Perennial Value","2020","Year 4","RTV",441.827063
"Mitooma","Perennial Value","2020","Year 4","Control",211.67878035
"Mitooma","Annual Agric Value","2020","Year 4","RTV",965.150198
"Mitooma","Annual Agric Value","2020","Year 4","Control",383.83965979
"Mitooma","Livestock Income","2020","Year 4","RTV",37.667207
"Mitooma","Livestock Income","2020","Year 4","Control",17.8577411
"Mitooma","Livestock Income/ Production","2020","Year 4","RTV",53.640219
"Mitooma","Livestock Income/ Production","2020","Year 4","Control",22.04814014
"Mitooma","Livestock Value","2020","Year 4","RTV",227.367568
"Mitooma","Livestock Value","2020","Year 4","Control",114.02660218
"Mitooma","PPI","2020","Year 4","RTV",17.7152
"Mitooma","PPI","2020","Year 4","Control",24.1576969697
"Kagadi","Salaried Employment","2020","Year 4","RTV",16.10412256
"Kagadi","Salaried Employment","2020","Year 4","Control",41.49482009
"Kagadi","Self-Income / Business","2020","Year 4","RTV",117.1129655
"Kagadi","Self-Income / Business","2020","Year 4","Control",66.48550606
"Kagadi","Casual Labour Income","2020","Year 4","RTV",71.8495454
"Kagadi","Casual Labour Income","2020","Year 4","Control",103.28703552
"Kagadi","Remit and Gifts Income","2020","Year 4","RTV",15.45273384
"Kagadi","Remit and Gifts Income","2020","Year 4","Control",35.20441256
"Kagadi","Rent Income","2020","Year 4","RTV",15.51874455
"Kagadi","Rent Income","2020","Year 4","Control",4.66028302
"Kagadi","Perennial Crop Income","2020","Year 4","RTV",166.19242745
"Kagadi","Perennial Crop Income","2020","Year 4","Control",86.6151835
"Kagadi","Seasonal Crop Income","2020","Year 4","RTV",414.65241624
"Kagadi","Seasonal Crop Income","2020","Year 4","Control",40.89228406
"Kagadi","Season1 Value","2020","Year 4","RTV",376.32911944
"Kagadi","Season1 Value","2020","Year 4","Control",95.4352103
"Kagadi","Season2 Value","2020","Year 4","RTV",312.21755511
"Kagadi","Season2 Value","2020","Year 4","Control",76.72566914
"Kagadi","Perennial Value","2020","Year 4","RTV",263.95889899
"Kagadi","Perennial Value","2020","Year 4","Control",211.67878035
"Kagadi","Annual Agric Value","2020","Year 4","RTV",952.50557355
"Kagadi","Annual Agric Value","2020","Year 4","Control",383.83965979
"Kagadi","Livestock Income","2020","Year 4","RTV",22.70145722
"Kagadi","Livestock Income","2020","Year 4","Control",17.8577411
"Kagadi","Livestock Income/ Production","2020","Year 4","RTV",32.98916428
"Kagadi","Livestock Income/ Production","2020","Year 4","Control",22.04814014
"Kagadi","Livestock Value","2020","Year 4","RTV",117.83161041
"Kagadi","Livestock Value","2020","Year 4","Control",114.02660218
"Kagadi","PPI","2020","Year 4","RTV",18.77557604
"Kagadi","PPI","2020","Year 4","Control",24.1576969697
"Kanungu","Salaried Employment","2018","Year 5","RTV",71.2
"Kanungu","Salaried Employment","2018","Year 5","Control",23.905796
"Kanungu","Self-Income / Business","2018","Year 5","RTV",93.11
"Kanungu","Self-Income / Business","2018","Year 5","Control",82.427847
"Kanungu","Casual Labour Income","2018","Year 5","RTV",88.62
"Kanungu","Casual Labour Income","2018","Year 5","Control",69.67278
"Kanungu","Remit and Gifts Income","2018","Year 5","RTV",25.78
"Kanungu","Remit and Gifts Income","2018","Year 5","Control",37.394595
"Kanungu","Rent Income","2018","Year 5","RTV",10.62
"Kanungu","Rent Income","2018","Year 5","Control",8.579853
"Kanungu","Perennial Crop Income","2018","Year 5","RTV",212.96
"Kanungu","Perennial Crop Income","2018","Year 5","Control",89.61655
"Kanungu","Seasonal Crop Income","2018","Year 5","RTV",231.83
"Kanungu","Seasonal Crop Income","2018","Year 5","Control",81.824289
"Kanungu","Season1 Value","2018","Year 5","RTV",251.09
"Kanungu","Season1 Value","2018","Year 5","Control",173.106264
"Kanungu","Season2 Value","2018","Year 5","RTV",203.44
"Kanungu","Season2 Value","2018","Year 5","Control",95.105384
"Kanungu","Perennial Value","2018","Year 5","RTV",332.1
"Kanungu","Perennial Value","2018","Year 5","Control",170.935802
"Kanungu","Annual Agric Value","2018","Year 5","RTV",786.63
"Kanungu","Annual Agric Value","2018","Year 5","Control",439.14745
"Kanungu","Livestock Income","2018","Year 5","RTV",42.05
"Kanungu","Livestock Income","2018","Year 5","Control",28.03561
"Kanungu","Livestock Income/ Production","2018","Year 5","RTV",50.28
"Kanungu","Livestock Income/ Production","2018","Year 5","Control",30.466624
"Kanungu","Livestock Value","2018","Year 5","RTV",338.67
"Kanungu","Livestock Value","2018","Year 5","Control",241.17259
"Kanungu","PPI","2018","Year 5","RTV",19.8
"Kanungu","PPI","2018","Year 5","Control",27.645144
"Kanungu","Salaried Employment","2019","Year 5","RTV",32.12
"Kanungu","Salaried Employment","2019","Year 5","Control",25.27
"Kanungu","Self-Income / Business","2019","Year 5","RTV",106.98
"Kanungu","Self-Income / Business","2019","Year 5","Control",52.54
"Kanungu","Casual Labour Income","2019","Year 5","RTV",71.89
"Kanungu","Casual Labour Income","2019","Year 5","Control",108.19
"Kanungu","Remit and Gifts Income","2019","Year 5","RTV",44.29
"Kanungu","Remit and Gifts Income","2019","Year 5","Control",29.05
"Kanungu","Rent Income","2019","Year 5","RTV",5.82
"Kanungu","Rent Income","2019","Year 5","Control",3.63
"Kanungu","Perennial Crop Income","2019","Year 5","RTV",234.12
"Kanungu","Perennial Crop Income","2019","Year 5","Control",95.52
"Kanungu","Seasonal Crop Income","2019","Year 5","RTV",275.36
"Kanungu","Seasonal Crop Income","2019","Year 5","Control",93.47
"Kanungu","Season1 Value","2019","Year 5","RTV",359.03
"Kanungu","Season1 Value","2019","Year 5","Control",189.35
"Kanungu","Season2 Value","2019","Year 5","RTV",250
"Kanungu","Season2 Value","2019","Year 5","Control",105.45
"Kanungu","Perennial Value","2019","Year 5","RTV",342.01
"Kanungu","Perennial Value","2019","Year 5","Control",183.72
"Kanungu","Annual Agric Value","2019","Year 5","RTV",951.03
"Kanungu","Annual Agric Value","2019","Year 5","Control",478.51
"Kanungu","Livestock Income","2019","Year 5","RTV",43.56
"Kanungu","Livestock Income","2019","Year 5","Control",13.81
"Kanungu","Livestock Income/ Production","2019","Year 5","RTV",51.03
"Kanungu","Livestock Income/ Production","2019","Year 5","Control",15.74
"Kanungu","Livestock Value","2019","Year 5","RTV",304.27
"Kanungu","Livestock Value","2019","Year 5","Control",236.56
"Kanungu","PPI","2019","Year 5","RTV",17.82
"Kanungu","PPI","2019","Year 5","Control",26.68
"Rukungiri","Salaried Employment","2019","Year 5","RTV",58.8
"Rukungiri","Salaried Employment","2019","Year 5","Control",25.27
"Rukungiri","Self-Income / Business","2019","Year 5","RTV",100
"Rukungiri","Self-Income / Business","2019","Year 5","Control",52.54
"Rukungiri","Casual Labour Income","2019","Year 5","RTV",62.81
"Rukungiri","Casual Labour Income","2019","Year 5","Control",108.19
"Rukungiri","Remit and Gifts Income","2019","Year 5","RTV",25.89
"Rukungiri","Remit and Gifts Income","2019","Year 5","Control",29.05
"Rukungiri","Rent Income","2019","Year 5","RTV",6.17
"Rukungiri","Rent Income","2019","Year 5","Control",3.63
"Rukungiri","Perennial Crop Income","2019","Year 5","RTV",242.18
"Rukungiri","Perennial Crop Income","2019","Year 5","Control",95.52
"Rukungiri","Seasonal Crop Income","2019","Year 5","RTV",302.12
"Rukungiri","Seasonal Crop Income","2019","Year 5","Control",93.47
"Rukungiri","Season1 Value","2019","Year 5","RTV",354.25
"Rukungiri","Season1 Value","2019","Year 5","Control",189.35
"Rukungiri","Season2 Value","2019","Year 5","RTV",240.83
"Rukungiri","Season2 Value","2019","Year 5","Control",105.45
"Rukungiri","Perennial Value","2019","Year 5","RTV",415.11
"Rukungiri","Perennial Value","2019","Year 5","Control",183.72
"Rukungiri","Annual Agric Value","2019","Year 5","RTV",1010.2
"Rukungiri","Annual Agric Value","2019","Year 5","Control",478.51
"Rukungiri","Livestock Income","2019","Year 5","RTV",54.76
"Rukungiri","Livestock Income","2019","Year 5","Control",13.81
"Rukungiri","Livestock Income/ Production","2019","Year 5","RTV",62.68
"Rukungiri","Livestock Income/ Production","2019","Year 5","Control",15.74
"Rukungiri","Livestock Value","2019","Year 5","RTV",521.81
"Rukungiri","Livestock Value","2019","Year 5","Control",236.56
"Rukungiri","PPI","2019","Year 5","RTV",17.52
"Rukungiri","PPI","2019","Year 5","Control",26.68
"Kanungu","Salaried Employment","2018","Year 6","RTV",NA
"Kanungu","Salaried Employment","2018","Year 6","Control",25.27
"Kanungu","Self-Income / Business","2018","Year 6","RTV",NA
"Kanungu","Self-Income / Business","2018","Year 6","Control",52.54
"Kanungu","Casual Labour Income","2018","Year 6","RTV",NA
"Kanungu","Casual Labour Income","2018","Year 6","Control",108.19
"Kanungu","Remit and Gifts Income","2018","Year 6","RTV",NA
"Kanungu","Remit and Gifts Income","2018","Year 6","Control",29.05
"Kanungu","Rent Income","2018","Year 6","RTV",NA
"Kanungu","Rent Income","2018","Year 6","Control",3.63
"Kanungu","Perennial Crop Income","2018","Year 6","RTV",NA
"Kanungu","Perennial Crop Income","2018","Year 6","Control",95.52
"Kanungu","Seasonal Crop Income","2018","Year 6","RTV",NA
"Kanungu","Seasonal Crop Income","2018","Year 6","Control",93.47
"Kanungu","Season1 Value","2018","Year 6","RTV",NA
"Kanungu","Season1 Value","2018","Year 6","Control",189.35
"Kanungu","Season2 Value","2018","Year 6","RTV",NA
"Kanungu","Season2 Value","2018","Year 6","Control",105.45
"Kanungu","Perennial Value","2018","Year 6","RTV",NA
"Kanungu","Perennial Value","2018","Year 6","Control",183.72
"Kanungu","Annual Agric Value","2018","Year 6","RTV",NA
"Kanungu","Annual Agric Value","2018","Year 6","Control",478.51
"Kanungu","Livestock Income","2018","Year 6","RTV",NA
"Kanungu","Livestock Income","2018","Year 6","Control",13.81
"Kanungu","Livestock Income/ Production","2018","Year 6","RTV",NA
"Kanungu","Livestock Income/ Production","2018","Year 6","Control",15.74
"Kanungu","Livestock Value","2018","Year 6","RTV",NA
"Kanungu","Livestock Value","2018","Year 6","Control",236.56
"Kanungu","PPI","2018","Year 6","RTV",NA
"Kanungu","PPI","2018","Year 6","Control",26.68
